Train No.,train Name,islno,station Code,Station Name,Arrival time,Departure time,Distance,Source Station Code,source Station Name,Destination station Code,Destination Station Name
'12152',SAMARSATA EXP  ,8,PRR ,PURULIA JN     ,'02:38:00','02:40:00',333,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,9,CKP ,CHAKRADHARPUR  ,'04:30:00','04:35:00',451,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,10,ROU ,ROURKELA       ,'06:00:00','06:15:00',552,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,11,JSG ,JHARSUGUDA JN  ,'07:50:00','07:55:00',654,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,12,RIG ,RAIGARH        ,'08:41:00','08:43:00',727,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,13,BSP ,BILASPUR JN    ,'11:00:00','11:15:00',859,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,14,R   ,RAIPUR JN      ,'12:45:00','12:55:00',970,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,15,DURG,DURG           ,'13:45:00','13:50:00',1006,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,16,RJN ,RAJ NANDGAON   ,'14:11:00','14:13:00',1036,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,17,G   ,GONDIA JN      ,'15:38:00','15:40:00',1140,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,18,NGP ,NAGPUR         ,'17:50:00','18:00:00',1270,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,19,BD  ,BADNERA JN     ,'20:45:00','20:48:00',1444,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,20,AK  ,AKOLA JN       ,'21:40:00','21:45:00',1523,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,21,BSL ,BHUSAVAL JN    ,'23:40:00','23:50:00',1663,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,22,NK  ,NASIK ROAD     ,'03:24:00','03:25:00',1920,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,23,IGP ,IGATPURI       ,'04:39:00','04:40:00',1970,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,24,KYN ,KALYAN JN      ,'06:27:00','06:30:00',2054,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12152',SAMARSATA EXP  ,25,LTT ,LOKMANYATILAK T,'07:30:00','00:00:00',2091,HWH ,HOWRAH JN      ,LTT ,LOKMANYATILAK T
'12153',HABIBGANJ EXP  ,1,LTT ,LOKMANYATILAK T,'00:00:00','16:25:00',0,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,2,TNA ,THANE          ,'16:43:00','16:45:00',18,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,3,KYN ,KALYAN JN      ,'17:07:00','17:10:00',38,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,4,IGP ,IGATPURI       ,'18:48:00','18:50:00',121,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,5,BSL ,BHUSAVAL JN    ,'22:30:00','22:40:00',429,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,6,KNW ,KHANDWA        ,'01:05:00','01:10:00',552,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,7,HD  ,HARDA          ,'02:18:00','02:20:00',660,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,8,ET  ,ITARSI JN      ,'03:35:00','03:40:00',736,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,9,HBD ,HOSHANGABAD    ,'04:03:00','04:05:00',753,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12153',HABIBGANJ EXP  ,10,HBJ ,HABIBGANJ      ,'05:30:00','00:00:00',821,LTT ,LOKMANYATILAK T,HBJ ,HABIBGANJ      
'12154',HBJ LTT SUP EXP,1,HBJ ,HABIBGANJ      ,'00:00:00','18:20:00',0,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,2,HBD ,HOSHANGABAD    ,'19:16:00','19:18:00',68,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,3,ET  ,ITARSI JN      ,'19:45:00','19:50:00',86,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,4,HD  ,HARDA          ,'20:39:00','20:41:00',162,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,5,KNW ,KHANDWA        ,'22:25:00','22:30:00',270,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,6,BSL ,BHUSAVAL JN    ,'00:05:00','00:15:00',393,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,7,NK  ,NASIK ROAD     ,'03:48:00','03:50:00',650,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,8,IGP ,IGATPURI       ,'04:38:00','04:40:00',701,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,9,KYN ,KALYAN JN      ,'06:27:00','06:30:00',784,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,10,TNA ,THANE          ,'06:48:00','06:50:00',804,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12154',HBJ LTT SUP EXP,11,LTT ,LOKMANYATILAK T,'07:30:00','00:00:00',821,HBJ ,HABIBGANJ      ,LTT ,LOKMANYATILAK T
'12155',BHOPAL  EXPRESS,1,HBJ ,HABIBGANJ      ,'00:00:00','21:05:00',0,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,2,BPL ,BHOPAL  JN     ,'21:15:00','21:20:00',7,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,3,BHS ,VIDISHA        ,'22:08:00','22:10:00',60,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,4,BAQ ,GANJ BASODA    ,'22:39:00','22:41:00',99,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,5,BINA,BINA JN        ,'23:32:00','23:35:00',145,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,6,JHS ,JHANSI JN      ,'01:35:00','01:45:00',297,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,7,GWL ,GWALIOR        ,'02:55:00','03:00:00',395,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,8,MRA ,MORENA         ,'03:25:00','03:27:00',433,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,9,AGC ,AGRA CANTT     ,'04:47:00','04:50:00',513,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12155',BHOPAL  EXPRESS,10,NZM ,H NIZAMUDDIN   ,'08:00:00','00:00:00',700,HBJ ,HABIBGANJ      ,NZM ,H NIZAMUDDIN   
'12156',BHOPAL  EXPRESS,1,NZM ,H NIZAMUDDIN   ,'00:00:00','20:55:00',0,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,2,AGC ,AGRA CANTT     ,'23:35:00','23:38:00',188,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,3,MRA ,MORENA         ,'00:31:00','00:33:00',268,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,4,GWL ,GWALIOR        ,'01:07:00','01:10:00',306,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,5,JHS ,JHANSI JN      ,'02:33:00','02:43:00',403,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,6,BINA,BINA JN        ,'04:25:00','04:27:00',556,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,7,BAQ ,GANJ BASODA    ,'04:59:00','05:01:00',601,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,8,BHS ,VIDISHA        ,'05:29:00','05:31:00',641,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,9,BPL ,BHOPAL  JN     ,'06:25:00','06:30:00',694,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12156',BHOPAL  EXPRESS,10,HBJ ,HABIBGANJ      ,'07:05:00','00:00:00',700,NZM ,H NIZAMUDDIN   ,HBJ ,HABIBGANJ      
'12157',HUTATMA EXPRESS,1,PUNE,PUNE JN        ,'00:00:00','18:00:00',0,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12157',HUTATMA EXPRESS,2,DD  ,DAUND JN       ,'19:00:00','19:02:00',76,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12157',HUTATMA EXPRESS,3,KWV ,KURDUVADI      ,'20:28:00','20:30:00',185,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12157',HUTATMA EXPRESS,4,SUR ,SOLAPUR JN     ,'22:00:00','00:00:00',264,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12158',HUTATMA EXPRESS,1,SUR ,SOLAPUR JN     ,'00:00:00','06:30:00',0,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12158',HUTATMA EXPRESS,2,KWV ,KURDUVADI      ,'07:30:00','07:32:00',79,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12158',HUTATMA EXPRESS,3,DD  ,DAUND JN       ,'09:18:00','09:20:00',188,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12158',HUTATMA EXPRESS,4,PUNE,PUNE JN        ,'10:30:00','00:00:00',264,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12159',AMI JBP SUP EXP,1,AMI ,AMRAVATI       ,'00:00:00','17:45:00',0,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,2,BD  ,BADNERA JN     ,'18:00:00','18:01:00',10,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,3,TMT ,TIMTALA        ,'18:13:00','18:15:00',18,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,4,DMN ,DHAMANGAON     ,'18:50:00','18:52:00',56,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,5,PLO ,PULGAON JN     ,'19:08:00','19:10:00',76,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,6,WR  ,WARDHA JN      ,'19:33:00','19:36:00',105,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,7,NGP ,NAGPUR         ,'21:30:00','21:40:00',184,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,8,KATL,KATOL          ,'22:10:00','22:12:00',244,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,9,NRKR,NARKHER        ,'22:30:00','22:32:00',269,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,10,PAR ,PANDHURNA      ,'22:48:00','22:50:00',288,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,11,AMLA,AMLA JN        ,'23:54:00','23:56:00',351,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,12,BZU ,BETUL          ,'00:15:00','00:17:00',374,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,13,ET  ,ITARSI JN      ,'02:35:00','02:45:00',481,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,14,SGP ,SOHAGPUR       ,'03:31:00','03:33:00',530,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,15,PPI ,PIPARIYA       ,'03:53:00','03:55:00',548,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,16,GAR ,GADARWARA      ,'04:28:00','04:30:00',598,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,17,KY  ,KARELI         ,'04:48:00','04:50:00',626,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,18,NU  ,NARSINGHPUR    ,'05:13:00','05:15:00',642,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,19,SRID,SHRIDHAM       ,'05:48:00','05:50:00',673,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,20,MML ,MADAN MAHAL    ,'06:28:00','06:30:00',723,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12159',AMI JBP SUP EXP,21,JBP ,JABALPUR       ,'06:55:00','00:00:00',726,AMI ,AMRAVATI       ,JBP ,JABALPUR       
'12160',JBP AMI SUP EXP,1,JBP ,JABALPUR       ,'00:00:00','20:50:00',0,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,2,MML ,MADAN MAHAL    ,'20:57:00','20:59:00',4,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,3,SRID,SHRIDHAM       ,'21:30:00','21:32:00',54,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,4,NU  ,NARSINGHPUR    ,'22:07:00','22:09:00',85,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,5,KY  ,KARELI         ,'22:24:00','22:26:00',100,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,6,GAR ,GADARWARA      ,'22:46:00','22:48:00',129,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,7,PPI ,PIPARIYA       ,'23:21:00','23:23:00',178,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,8,SGP ,SOHAGPUR       ,'23:38:00','23:40:00',196,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,9,ET  ,ITARSI JN      ,'01:05:00','01:40:00',246,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,10,BZU ,BETUL          ,'03:03:00','03:05:00',352,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,11,AMLA,AMLA JN        ,'03:26:00','03:28:00',375,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,12,PAR ,PANDHURNA      ,'04:23:00','04:25:00',439,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,13,NRKR,NARKHER        ,'04:51:00','04:53:00',457,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,14,KATL,KATOL          ,'05:03:00','05:05:00',482,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,15,NGP ,NAGPUR         ,'06:25:00','06:35:00',543,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,16,WR  ,WARDHA JN      ,'07:40:00','07:43:00',621,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,17,PLO ,PULGAON JN     ,'08:05:00','08:07:00',651,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,18,DMN ,DHAMANGAON     ,'08:33:00','08:35:00',671,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,19,TMT ,TIMTALA        ,'09:06:00','09:08:00',708,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,20,BD  ,BADNERA JN     ,'09:15:00','09:35:00',717,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12160',JBP AMI SUP EXP,21,AMI ,AMRAVATI       ,'09:45:00','00:00:00',726,JBP ,JABALPUR       ,AMI ,AMRAVATI       
'12161',LASHKAR EXPRESS,1,LTT ,LOKMANYATILAK T,'00:00:00','16:25:00',0,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,2,TNA ,THANE          ,'16:43:00','16:45:00',18,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,3,KYN ,KALYAN JN      ,'17:07:00','17:10:00',38,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,4,IGP ,IGATPURI       ,'18:48:00','18:50:00',121,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,5,NK  ,NASIK ROAD     ,'19:38:00','19:40:00',172,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,6,MMR ,MANMAD JN      ,'20:27:00','20:30:00',245,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,7,JL  ,JALGAON JN     ,'22:03:00','22:05:00',405,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,8,BSL ,BHUSAVAL JN    ,'22:30:00','22:40:00',429,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,9,BAU ,BURHANPUR      ,'23:28:00','23:30:00',483,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,10,KNW ,KHANDWA        ,'01:05:00','01:10:00',552,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,11,HD  ,HARDA          ,'02:18:00','02:20:00',660,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,12,TBN ,TIMARNI        ,'02:33:00','02:35:00',674,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,13,ET  ,ITARSI JN      ,'03:35:00','03:40:00',736,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,14,HBJ ,HABIBGANJ      ,'05:10:00','05:12:00',821,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,15,BPL ,BHOPAL  JN     ,'05:25:00','05:30:00',827,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,16,BINA,BINA JN        ,'07:25:00','07:30:00',966,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,17,JHS ,JHANSI JN      ,'09:30:00','09:40:00',1118,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,18,DBA ,DABRA          ,'10:17:00','10:19:00',1173,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,19,GWL ,GWALIOR        ,'10:56:00','11:01:00',1215,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,20,MRA ,MORENA         ,'11:26:00','11:28:00',1254,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12161',LASHKAR EXPRESS,21,AGC ,AGRA CANTT     ,'12:55:00','00:00:00',1334,LTT ,LOKMANYATILAK T,AGC ,AGRA CANTT     
'12162',LASHKAR EXPRESS,1,AGC ,AGRA CANTT     ,'00:00:00','23:50:00',0,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,2,MRA ,MORENA         ,'00:45:00','00:47:00',80,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,3,GWL ,GWALIOR        ,'01:40:00','01:45:00',119,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,4,DBA ,DABRA          ,'02:18:00','02:20:00',161,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,5,DAA ,DATIA          ,'02:54:00','02:56:00',191,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,6,JHS ,JHANSI JN      ,'03:25:00','03:35:00',216,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,7,BINA,BINA JN        ,'06:10:00','06:15:00',369,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,8,BPL ,BHOPAL  JN     ,'08:10:00','08:15:00',507,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,9,HBJ ,HABIBGANJ      ,'08:25:00','08:27:00',513,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,10,ET  ,ITARSI JN      ,'09:55:00','10:05:00',599,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,11,TBN ,TIMARNI        ,'10:41:00','10:43:00',660,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,12,HD  ,HARDA          ,'10:57:00','10:59:00',674,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,13,KNW ,KHANDWA        ,'13:00:00','13:05:00',782,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,14,BAU ,BURHANPUR      ,'13:58:00','14:00:00',851,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,15,BSL ,BHUSAVAL JN    ,'14:40:00','14:50:00',906,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,16,JL  ,JALGAON JN     ,'15:18:00','15:20:00',930,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,17,MMR ,MANMAD JN      ,'17:17:00','17:20:00',1089,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,18,NK  ,NASIK ROAD     ,'18:23:00','18:25:00',1163,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,19,IGP ,IGATPURI       ,'19:53:00','19:55:00',1213,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,20,KYN ,KALYAN JN      ,'21:32:00','21:35:00',1296,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,21,TNA ,THANE          ,'21:53:00','21:55:00',1317,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12162',LASHKAR EXPRESS,22,LTT ,LOKMANYATILAK T,'22:35:00','00:00:00',1334,AGC ,AGRA CANTT     ,LTT ,LOKMANYATILAK T
'12163',CHENNAI EXPRESS,1,DR  ,DADAR          ,'00:00:00','20:30:00',0,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,2,KYN ,KALYAN JN      ,'21:05:00','21:10:00',45,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,3,LNL ,LONAVALA       ,'22:38:00','22:40:00',119,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,4,PUNE,PUNE JN        ,'00:05:00','00:10:00',183,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,5,SUR ,SOLAPUR JN     ,'03:55:00','04:05:00',447,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,6,GR  ,GULBARGA       ,'06:08:00','06:10:00',560,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,7,SDB ,SHAHABAD       ,'06:33:00','06:35:00',586,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,8,WADI,WADI           ,'07:15:00','07:20:00',596,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,9,YG  ,YADGIR         ,'07:50:00','07:52:00',635,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,10,SADP,SAIDAPUR       ,'08:08:00','08:10:00',658,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,11,RC  ,RAICHUR        ,'08:48:00','08:50:00',704,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,12,MALM,MANTHRALAYAM RD,'09:23:00','09:25:00',732,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,13,AD  ,ADONI          ,'09:58:00','10:00:00',773,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,14,GTL ,GUNTAKAL JN    ,'11:00:00','11:15:00',825,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,15,GY  ,GOOTY          ,'11:40:00','11:42:00',853,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,16,TU  ,TADIPATRI      ,'12:23:00','12:25:00',901,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,17,YA  ,YERRAGUNTLA    ,'13:23:00','13:25:00',970,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,18,HX  ,CUDDAPAH       ,'14:08:00','14:10:00',1009,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,19,RJP ,RAZAMPETA      ,'15:08:00','15:10:00',1060,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,20,KOU ,KODURU         ,'15:38:00','15:40:00',1094,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
